# Program:featureCounts v2.1.1; Command:"featureCounts" "-T" "14" "-t" "exon" "-g" "gene_id" "-s" "1" "-a" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/refs/BOM_ss5/BOM_ss5_final.gtf" "-o" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/counts/counts_BOM_ss5_raw.txt" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_10_sample_2B.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_11_sample_2C.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_12_sample_2D.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_13_sample_2E.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_14_sample_2F.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_15_sample_2G.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_16_sample_2H.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_1_sample_1A.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_2_sample_1B.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_3_sample_1C.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_4_sample_1D.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_5_sample_1E.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_6_sample_1F.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_7_sample_1G.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_8_sample_1H.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_9_sample_2A.primary.bam" 
Geneid	Chr	Start	End	Strand	Length	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_10_sample_2B.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_11_sample_2C.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_12_sample_2D.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_13_sample_2E.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_14_sample_2F.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_15_sample_2G.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_16_sample_2H.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_1_sample_1A.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_2_sample_1B.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_3_sample_1C.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_4_sample_1D.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_5_sample_1E.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_6_sample_1F.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_7_sample_1G.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_8_sample_1H.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam_BOM_ss5/GPNJ7M_9_sample_2A.primary.bam
AAD021_005218	JBQVBD010000012.1;JBQVBD010000012.1	1574406;1575852	1575795;1575972	-;-	1511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AAD021_005219	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1576911;1577081;1577258;1577459;1577564;1577861;1577941;1580232;1580736;1580829;1580989	1577030;1577201;1577405;1577509;1577808;1577886;1578057;1580687;1580772;1580939;1581383	+;+;+;+;+;+;+;+;+;+;+	1827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AAD021_005220	JBQVBD010000012.1	1581097	1582395	-	1299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AAD021_005221	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1583241;1584156;1584249;1584409;1584632;1584739;1584973;1586321;1586430;1586554;1587594	1584107;1584192;1584359;1584428;1584693;1584919;1585638;1586375;1586501;1587540;1589067	+;+;+;+;+;+;+;+;+;+;+	4532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AAD021_005222	JBQVBD010000012.1;JBQVBD010000012.1	1590077;1590568	1590409;1591286	+;+	1052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AAD021_005223	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1592142;1592222;1592445;1592568;1592657	1592170;1592396;1592515;1592600;1593391	+;+;+;+;+	1043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AAD021_005224	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1593443;1594421;1594540	1594366;1594475;1595229	+;+;+	1669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AAD021_005225	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1594972;1595980;1596930	1595922;1596882;1597317	-;-;-	2242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AAD021_005226	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1597976;1598058;1598290;1598423;1598507;1598656;1599315;1599400;1599573	1597998;1598238;1598360;1598451;1598593;1599263;1599351;1599522;1600377	+;+;+;+;+;+;+;+;+	1964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AAD021_005227	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1607363;1607939;1608291;1608406	1607886;1608239;1608358;1608450	-;-;-;-	938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AAD021_005228	JBQVBD010000012.1;JBQVBD010000012.1	1614304;1615125	1615067;1615595	-;-	1235	0	0	0	0	0	1	79	40	0	0	0	11	1	10	16	0
AAD021_005229	JBQVBD010000012.1	1615645	1616717	-	1073	1	0	0	0	17	0	34	24	9	0	0	13	0	10	0	0
AAD021_005230	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1617949;1618444;1618802;1619887	1618393;1618754;1619816;1620598	+;+;+;+	2483	0	1	0	0	0	8	128	21	1	0	0	0	6	36	18	0
AAD021_005231	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1621729;1622681;1622771;1623055	1622622;1622711;1623005;1623156	-;-;-;-	1262	0	3	0	0	9	4	320	26	0	0	2	10	5	21	10	0
AAD021_005232	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1623712;1623915;1624004;1624104;1624583;1624753	1623852;1623949;1624032;1624504;1624702;1625552	+;+;+;+;+;+	1526	4	11	11	6	6	1	273	67	1	0	0	4	2	15	10	11
AAD021_005233	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1625976;1626762;1626966;1627214;1627316;1627524	1626707;1626909;1627068;1627261;1627465;1627559	-;-;-;-;-;-	1217	0	11	5	4	3	5	372	139	3	0	5	28	22	59	31	9
AAD021_005234	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1627609;1628082;1628877	1628031;1628823;1629397	-;-;-	1686	0	0	0	0	0	1	33	4	0	0	0	0	0	5	0	0
AAD021_005235	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1630753;1630938;1631218	1630883;1631157;1631463	+;+;+	597	5	4	1	11	307	329	58540	0	68	12	7	0	4	5	2	4
AAD021_005236	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1631366;1631694;1631810;1631898;1632016;1632105;1632376;1632691;1632810;1632892;1632978;1633105	1631640;1631753;1631843;1631961;1632050;1632310;1632622;1632747;1632827;1632919;1633044;1633447	-;-;-;-;-;-;-;-;-;-;-;-	1434	0	4	0	0	0	0	51	26	0	0	0	30	32	4	4	0
AAD021_005237	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1640882;1641263;1641372;1641459	1641204;1641316;1641404;1641983	+;+;+;+	935	0	1	1	0	5	0	1451	24	6	0	0	8	2	19	27	1
AAD021_005238	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1641666;1642279;1642463;1642707;1643427;1643567;1643641;1643839;1643956;1644075;1644239;1644307	1642225;1642407;1642649;1642945;1643513;1643589;1643789;1643901;1644025;1644180;1644253;1644423	-;-;-;-;-;-;-;-;-;-;-;-	1745	0	17	4	0	0	2	154	54	0	0	2	0	9	23	2	3
AAD021_005239	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1644691;1644925;1645107;1645255;1645418;1645622;1645863;1645971;1646183;1646398;1646582	1644865;1645043;1645208;1645348;1645569;1645775;1645894;1646064;1646327;1646498;1647209	+;+;+;+;+;+;+;+;+;+;+	1796	0	7	7	0	3	0	116	79	0	0	0	5	1	51	2	0
AAD021_005240	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1647051;1647657;1647833;1648195;1648422;1648850;1648933;1649088;1649400;1649466	1647599;1647751;1648135;1648363;1648791;1648877;1649028;1649347;1649413;1649584	-;-;-;-;-;-;-;-;-;-	2003	0	0	0	0	5	0	46	52	9	0	0	14	0	20	0	0
AAD021_005241	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1650503;1653315;1654065;1654760	1653251;1654017;1654657;1654934	-;-;-;-	4220	8	3	11	0	15	8	282	170	6	0	14	8	10	65	15	0
AAD021_005242	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1655203;1655828;1655929;1656001;1656173;1656327;1656529;1656684;1656771;1656977;1657190;1657354;1657516;1657687	1655756;1655877;1655942;1656124;1656273;1656471;1656622;1656715;1656924;1657128;1657283;1657455;1657634;1657852	-;-;-;-;-;-;-;-;-;-;-;-;-;-	1901	0	4	3	0	0	0	10	17	0	0	0	0	0	2	0	0
AAD021_005243	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1658206;1659075;1659478;1659707;1659837;1659954;1660182;1660617;1660705;1660861	1659011;1659418;1659642;1659776;1659879;1660136;1660563;1660653;1660806;1661145	-;-;-;-;-;-;-;-;-;-	2417	0	2	0	0	0	6	55	58	0	0	1	0	0	19	2	0
AAD021_005244	JBQVBD010000012.1;JBQVBD010000012.1	1662088;1662812	1662756;1664058	+;+	1916	0	2	0	0	0	0	17	0	0	0	4	0	0	0	0	0
AAD021_005245	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1663680;1664349;1664452;1665480;1665830;1665977;1666658	1664296;1664385;1665428;1665772;1665920;1666599;1666856	-;-;-;-;-;-;-	2837	1	23	34	1	8	7	296	192	2	0	5	1	47	84	60	3
AAD021_005246	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1667451;1667674;1667958;1668129;1669160;1669309	1667621;1667901;1668080;1669106;1669248;1670025	+;+;+;+;+;+	2306	0	5	2	0	0	1	35	19	0	0	0	2	0	3	1	0
AAD021_005247	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1670102;1670332;1670567;1670821;1671323;1672513;1672637	1670273;1670505;1670760;1671303;1672459;1672580;1673043	+;+;+;+;+;+;+	2635	2	33	2	7	0	0	25	58	0	0	20	47	16	167	18	11
AAD021_005248	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1673093;1673299;1673710;1673852;1674313	1673249;1673661;1673795;1674259;1674690	+;+;+;+;+	1392	1	46	51	0	30	58	440	497	4	5	27	24	26	291	130	14
AAD021_005249	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1674740;1674907;1675208;1675641;1676374	1674816;1675148;1675492;1676323;1676487	+;+;+;+;+	1401	0	2	1	0	0	1	125	62	1	0	1	6	3	19	2	1
AAD021_005250	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1676483;1676657;1676962;1677292;1677438	1676606;1676901;1677230;1677386;1678825	-;-;-;-;-	2121	0	1	2	0	0	1	38	15	0	0	1	0	0	7	0	0
AAD021_005251	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1678875;1679720;1679796;1680145	1679669;1679744;1680075;1680239	-;-;-;-	1195	34	32	15	35	2	29	681	352	7	0	20	23	83	206	96	50
AAD021_005252	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1680289;1680532;1680616;1680712;1680824;1680950;1681084	1680430;1680558;1680661;1680774;1680895;1680983;1681235	-;-;-;-;-;-;-	536	0	1	0	0	0	0	2	0	0	0	8	0	0	1	0	0
AAD021_005253	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1682752;1682974;1683079;1683189;1683541;1683738;1683927;1684122;1684259;1684391;1684523;1684657;1684909;1685012;1685109;1685208;1685274;1685400;1685523;1685618;1685876;1685981;1686129;1686266;1686398	1682919;1683024;1683135;1683485;1683685;1683877;1684065;1684198;1684336;1684474;1684602;1684859;1684952;1685059;1685159;1685222;1685346;1685471;1685566;1685822;1685925;1686078;1686213;1686346;1686406	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2394	0	1	10	0	0	0	3	9	0	0	0	0	0	11	0	0
AAD021_005254	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1686439;1686633;1686857;1687039;1687233;1687575	1686582;1686801;1686988;1687175;1687514;1688086	+;+;+;+;+;+	1376	6	83	27	25	7	14	945	397	0	1	28	45	98	336	141	37
AAD021_005255	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1688242;1688476;1688603;1688736;1689074;1689230;1689426	1688401;1688550;1688685;1688945;1689175;1689370;1689725	+;+;+;+;+;+;+	1071	0	0	4	0	0	0	18	21	1	0	0	4	1	7	7	0
AAD021_005256	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1689760;1690141;1690237;1690749;1692028;1692253;1692995	1690051;1690184;1690694;1690846;1692197;1692946;1694207	+;+;+;+;+;+;+	2969	0	0	0	0	0	2	60	12	0	0	3	0	9	6	0	0
AAD021_005257	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1694096;1694507;1694693;1694894;1695220	1694460;1694641;1694841;1695172;1695346	-;-;-;-;-	1055	0	0	0	0	0	0	26	5	0	0	0	1	0	1	0	0
AAD021_005258	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1696397;1696505;1696601;1697424	1696455;1696551;1697372;1698014	+;+;+;+	1469	0	0	0	0	0	0	18	0	0	0	0	0	0	5	0	0
AAD021_005259	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1698362;1698890;1699005	1698555;1698953;1699564	+;+;+	818	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
AAD021_005260	JBQVBD010000012.1;JBQVBD010000012.1	1699908;1700991	1700937;1701735	-;-	1775	0	1	0	0	1	0	10	3	0	0	0	0	0	0	0	0
AAD021_005261	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1702217;1703965;1704234;1704830;1705126	1703909;1704179;1704778;1705073;1705286	-;-;-;-;-	2858	0	0	0	0	0	0	26	4	6	0	0	1	0	23	1	0
AAD021_005262	JBQVBD010000012.1;JBQVBD010000012.1	1705727;1706076	1705983;1706642	+;+	824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AAD021_005263	JBQVBD010000012.1;JBQVBD010000012.1	1706667;1707956	1707781;1708027	-;-	1187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AAD021_005264	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1708077;1709226;1709370;1709580	1709194;1709310;1709531;1709610	-;-;-;-	1396	0	0	0	0	1	0	11	23	0	0	0	0	2	0	2	0
AAD021_005265	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1709660;1712755;1714236;1714368;1714676;1714881;1715020;1715151;1715564;1715732;1716150;1716615;1717405	1712686;1714181;1714312;1714622;1714835;1714969;1715100;1715513;1715677;1716100;1716563;1717359;1717418	-;-;-;-;-;-;-;-;-;-;-;-;-	7135	0	6	0	0	2	0	96	38	0	0	0	6	1	24	0	0
AAD021_005266	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1718816;1719481;1719641;1719958	1719434;1719585;1719901;1720012	-;-;-;-	1040	2	6	10	0	6	4	324	59	1	0	2	0	2	25	8	0
AAD021_005267	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1720396;1721191;1721467;1721594;1721785;1721975;1722104	1721140;1721413;1721537;1721728;1721922;1722044;1722133	-;-;-;-;-;-;-	1412	26	13	23	4	6	21	124	133	0	0	15	21	16	13	35	8
AAD021_005268	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1722501;1723370;1723567;1723638;1723717;1723822;1723967;1724066;1724144;1724215;1724281;1724704;1724832;1724924;1725107;1725312;1725516;1725633;1725759;1725932;1726263;1726710;1726886;1726955;1727024;1727103;1727168;1727322;1727835;1727990	1723318;1723513;1723587;1723663;1723766;1723914;1724010;1724092;1724156;1724227;1724650;1724778;1724871;1725044;1725257;1725459;1725579;1725705;1725879;1726188;1726654;1726839;1726898;1726974;1727047;1727111;1727263;1727782;1727937;1728280	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4208	0	1	0	0	0	0	135	47	0	0	0	3	0	42	0	0
AAD021_005269	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1728885;1729008;1729128;1729253;1729514;1729698;1729912;1729982;1730184	1728956;1729072;1729190;1729455;1729642;1729860;1729923;1730114;1730540	+;+;+;+;+;+;+;+;+	1197	0	6	0	0	1	3	128	138	2	0	5	23	19	46	1	0
AAD021_005270	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1730338;1730977;1731114;1731238;1731480;1731670	1730910;1731053;1731184;1731423;1731609;1731892	-;-;-;-;-;-	1260	0	15	3	0	77	101	863	155	41	0	23	91	7	194	42	0
AAD021_005271	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1736000;1736786;1736905;1737033;1737107;1737372;1737506;1737613;1737702;1737778;1737885;1738012;1738106	1736731;1736850;1736976;1737057;1737323;1737454;1737558;1737649;1737725;1737827;1737957;1738054;1738148	-;-;-;-;-;-;-;-;-;-;-;-;-	1517	93	51	59	60	54	75	1456	1922	32	4	110	232	159	831	149	44
AAD021_005272	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1740467;1741336;1741999	1741271;1741950;1742206	-;-;-	1628	0	0	0	0	1	7	447	78	2	1	1	6	11	25	4	0
AAD021_005273	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1742256;1742746;1742970;1743375;1743519;1743663;1743747	1742697;1742919;1743319;1743457;1743608;1743686;1743811	-;-;-;-;-;-;-	1228	0	5	9	0	28	12	693	63	3	0	7	1	4	67	7	10
AAD021_005274	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1745042;1745117;1745203;1745400;1745632;1745821;1746317;1746395;1746535;1746988;1747213;1747457	1745086;1745146;1745340;1745569;1745765;1746263;1746330;1746470;1746629;1747117;1747399;1748111	+;+;+;+;+;+;+;+;+;+;+;+	2117	0	37	24	0	31	82	1703	640	18	0	12	71	22	250	30	0
AAD021_005275	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1748637;1748943;1749094;1749286;1749548	1748881;1749039;1749225;1749489;1750107	+;+;+;+;+	1238	1	6	0	0	0	31	572	51	4	0	8	3	3	31	8	1
AAD021_005276	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1749775;1750793;1751923;1752117;1752276	1750739;1751866;1752063;1752213;1752523	-;-;-;-;-	2525	0	0	4	0	2	2	38	31	0	0	0	0	0	12	1	0
AAD021_005277	JBQVBD010000012.1	1755356	1757016	+	1661	0	8	6	0	8	10	392	34	0	0	0	0	9	21	0	0
AAD021_005278	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1757657;1757837;1758539;1759389;1759659;1760098	1757698;1758482;1759335;1759606;1760033;1760622	+;+;+;+;+;+	2603	10	23	25	17	15	91	1532	309	21	0	46	49	44	151	22	25
AAD021_005279	JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1;JBQVBD010000012.1	1760221;1761739;1762011;1762225	1761685;1761849;1762171;1762355	-;-;-;-	1868	0	0	0	0	0	0	46	6	3	0	0	0	0	0	1	0
AAD021_005280	JBQVBD010000012.1;JBQVBD010000012.1	1762589;1762766	1762710;1763868	+;+	1225	0	0	0	0	0	0	10	4	0	2	0	0	0	5	0	0
