# Program:featureCounts v2.1.1; Command:"featureCounts" "-T" "14" "-t" "exon" "-g" "gene_id" "-s" "1" "-a" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/refs/PC9.15/PC9.15_final.gtf" "-o" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/counts/counts_raw.txt" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_10_sample_2B.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_11_sample_2C.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_12_sample_2D.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_13_sample_2E.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_14_sample_2F.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_15_sample_2G.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_16_sample_2H.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_1_sample_1A.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_2_sample_1B.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_3_sample_1C.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_4_sample_1D.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_5_sample_1E.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_6_sample_1F.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_7_sample_1G.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_8_sample_1H.primary.bam" "/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_9_sample_2A.primary.bam" 
Geneid	Chr	Start	End	Strand	Length	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_10_sample_2B.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_11_sample_2C.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_12_sample_2D.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_13_sample_2E.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_14_sample_2F.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_15_sample_2G.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_16_sample_2H.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_1_sample_1A.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_2_sample_1B.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_3_sample_1C.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_4_sample_1D.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_5_sample_1E.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_6_sample_1F.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_7_sample_1G.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_8_sample_1H.primary.bam	/Users/drb_laptop/Documents/Tissue_specific_myeclium/analysis/bam/GPNJ7M_9_sample_2A.primary.bam
PTI98_005359	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2832925;2832925;2832925;2832925;2833144;2833144;2833144;2833395;2833395;2833395;2833395;2834011;2834011;2834011;2834011;2834581;2834581;2834581;2834699;2834699;2834944	2833260;2832990;2832990;2832990;2833260;2833260;2833260;2833901;2833901;2833901;2833901;2834258;2834258;2834622;2834258;2834622;2835404;2834622;2835844;2835844;2835844	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2677	17	6	3	8	5	6	232	244	8	0	5	36	48	159	22	17
PTI98_005360	CM057207.1;CM057207.1	2849674;2850785	2850706;2852928	+;+	3177	3	11	4	0	5	11	338	231	6	0	15	2	26	76	53	6
PTI98_005361	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2862139;2862701;2862785;2862894;2862990;2863049;2863137	2862647;2862734;2862833;2862930;2862996;2863081;2863240	-;-;-;-;-;-;-	773	0	0	0	0	0	14	54	21	0	0	0	1	0	3	0	0
PTI98_005362	CM057207.1;CM057207.1	2863290;2863632	2863528;2864135	-;-	743	5	13	3	1	8	10	157	186	0	0	1	13	23	84	20	4
PTI98_005363	CM057207.1;CM057207.1	2864185;2864660	2864610;2864834	-;-	601	0	0	0	0	0	0	23	5	0	0	1	1	0	7	1	6
PTI98_005364	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2864852;2864852;2865160;2865261;2865261;2865445;2865445;2865560;2865560;2865738;2865738;2865868;2865868;2866014;2866014;2866157;2866157;2866282;2866282;2866402	2865106;2865209;2865209;2865389;2865389;2865511;2865511;2865683;2865683;2865818;2865818;2865959;2865959;2866101;2866101;2866226;2866226;2866343;2866735;2866600	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1463	2	16	0	0	0	0	49	35	0	0	0	0	20	1	1	0
PTI98_005365	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2866736;2866898;2867042;2867299;2867513;2867655	2866846;2866984;2867246;2867456;2867600;2868622	+;+;+;+;+;+	1617	0	12	2	0	3	18	240	106	6	0	4	8	13	17	3	2
PTI98_005366	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2867704;2868672;2868860;2868940;2869060;2869373;2869505;2869714	2868617;2868807;2868887;2869007;2869313;2869448;2869647;2869812	-;-;-;-;-;-;-;-	1718	0	7	1	0	2	1	70	60	0	0	0	8	5	21	13	1
PTI98_005367	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2869862;2870344;2870461;2871396;2871537	2870293;2870413;2871336;2871477;2871614	-;-;-;-;-	1538	3	3	3	0	4	4	116	41	0	0	0	16	2	15	9	0
PTI98_005368	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2871664;2871664;2873024;2873364;2873610;2873783	2872966;2873554;2873311;2874172;2873727;2874172	-;-;-;-;-;-	2509	4	11	1	0	0	4	35	23	4	0	0	1	7	22	24	11
PTI98_005369	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2873292;2873796;2873856;2874228;2874437;2874567;2874638;2875181;2875501;2875709	2873740;2873803;2874172;2874383;2874515;2874582;2875125;2875444;2875659;2876307	+;+;+;+;+;+;+;+;+;+	2535	0	6	0	1	1	1	62	29	0	0	0	3	0	36	4	0
PTI98_005370	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2877069;2877230;2877293;2877457;2877751;2877914;2878081;2878281;2878529	2877177;2877237;2877403;2877699;2877863;2878023;2878218;2878480;2879528	+;+;+;+;+;+;+;+;+	2032	3	0	0	1	0	0	45	45	0	3	0	4	0	22	0	0
PTI98_005371	CM057207.1;CM057207.1;CM057207.1	2879197;2879756;2879845	2879700;2879781;2879977	-;-;-	663	0	5	7	3	5	4	232	28	0	0	2	0	6	23	4	0
PTI98_005372	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2880027;2880277;2880458;2880594;2881029;2881237;2881345	2880225;2880397;2880538;2880979;2881185;2881290;2881407	-;-;-;-;-;-;-	1061	5	0	0	0	0	0	60	13	0	0	1	0	2	2	4	0
PTI98_005373	CM057207.1;CM057207.1	2881614;2882175	2882124;2882727	+;+	1064	2	3	0	0	4	1	74	9	0	0	6	0	0	2	6	0
PTI98_005374	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2882777;2883100;2883414;2883543;2883656;2884505;2885352	2883046;2883367;2883487;2883608;2884450;2885293;2885815	+;+;+;+;+;+;+	2726	0	1	0	0	3	0	51	28	2	0	7	3	2	12	2	2
PTI98_005375	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2885865;2886479;2886603;2887144;2887522;2887899;2888099;2888245;2888765;2889049;2890328;2890883;2891785;2891931;2892063;2892217;2892315;2892559;2892880;2893137;2893316;2893455;2893633;2893771;2893905;2894097;2894350	2886424;2886552;2887094;2887463;2887851;2888045;2888195;2888715;2889001;2890281;2890835;2891730;2891882;2892011;2892159;2892264;2892509;2892823;2893077;2893261;2893404;2893577;2893720;2893855;2894041;2894291;2895089	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	7881	0	2	0	0	0	1	32	23	0	0	0	1	0	22	7	0
PTI98_005376	CM057207.1;CM057207.1;CM057207.1;CM057207.1	2894341;2895139;2895228;2895506	2895082;2895175;2895456;2895569	-;-;-;-	1072	0	3	1	0	3	2	88	32	1	0	11	4	3	27	8	0
PTI98_005377	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2895625;2895742;2895835;2895939;2896059	2895689;2895779;2895886;2896006;2896322	+;+;+;+;+	487	4	75	76	16	132	68	2392	421	29	3	15	42	39	218	96	13
PTI98_005378	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2896372;2896426;2896781;2897188;2897412	2896376;2896729;2897131;2897348;2898687	+;+;+;+;+	2097	0	2	12	0	9	0	126	53	0	0	0	0	0	12	8	0
PTI98_005379	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2898828;2898828;2899040;2899258;2899258;2899397;2899397;2899590;2899590;2899709;2899709;2899881;2899881;2900067;2900067;2900379;2900379;2900557;2900557;2900683;2900797	2898987;2899205;2899205;2899347;2899347;2899535;2899535;2899662;2899662;2899829;2899829;2900019;2900019;2900329;2900329;2900502;2900502;2901488;2900626;2900735;2901488	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2259	0	2	0	0	10	15	108	90	8	0	0	0	18	36	13	0
PTI98_005380	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2901538;2901639;2901826;2901939;2902114;2902391	2901588;2901774;2901885;2902060;2902337;2903278	+;+;+;+;+;+	1481	0	10	1	0	5	7	139	82	10	0	1	3	0	69	12	0
PTI98_005381	CM057207.1;CM057207.1;CM057207.1	2902568;2903328;2903794	2903275;2903740;2903859	-;-;-	1187	4	4	2	0	2	17	214	72	5	0	3	15	1	23	12	0
PTI98_005382	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2904127;2904127;2904421;2904694;2904694;2905015;2905015	2904300;2904640;2904640;2904951;2904951;2906472;2906472	+;+;+;+;+;+;+	2230	7	47	41	7	27	14	1295	436	11	10	43	41	72	195	78	33
PTI98_005383	CM057207.1;CM057207.1;CM057207.1;CM057207.1	2906878;2907428;2907585;2908096	2907318;2907525;2907975;2908727	+;+;+;+	1562	0	0	0	0	0	1	55	10	0	0	0	2	2	9	4	0
PTI98_005384	CM057207.1;CM057207.1;CM057207.1;CM057207.1	2908587;2909301;2910088;2910738	2909241;2910041;2910663;2911825	-;-;-;-	3060	0	10	6	0	20	8	368	44	8	0	7	4	11	24	0	1
PTI98_005385	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2912835;2913315;2913724;2914039;2914687	2913261;2913660;2913982;2914629;2914989	+;+;+;+;+	1926	6	2	0	0	3	14	207	27	5	0	12	0	13	11	5	0
PTI98_005386	CM057207.1;CM057207.1	2915039;2915440	2915388;2918147	+;+	3058	0	14	6	0	0	10	187	95	4	0	0	0	10	33	29	0
PTI98_005387	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2916635;2918197;2918725;2919104;2919296;2919428	2918136;2918666;2919042;2919237;2919372;2919481	-;-;-;-;-;-	2555	0	0	0	0	0	0	18	3	0	0	0	0	0	0	0	0
PTI98_005388	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2919531;2919531;2921403;2921403;2921597	2921348;2921348;2921685;2921545;2921685	-;-;-;-;-	2101	1	0	0	0	0	0	30	19	0	0	0	1	1	15	1	0
PTI98_005389	CM057207.1;CM057207.1;CM057207.1;CM057207.1	2921864;2922510;2923584;2923920	2922447;2923530;2923817;2924022	+;+;+;+	1942	1	6	3	0	3	0	214	41	2	3	0	1	3	20	8	0
PTI98_005390	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2923533;2923920;2924072;2924288;2924436;2924527	2923817;2924010;2924115;2924370;2924449;2925722	+;+;+;+;+;+	1713	0	8	0	0	0	0	166	50	0	0	0	2	3	40	23	20
PTI98_005391	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2925974;2926806;2927174;2927345;2927483	2926677;2926879;2927271;2927410;2928146	-;-;-;-;-	1606	4	38	67	7	69	78	1458	292	34	1	64	101	37	229	98	17
PTI98_005392	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2928629;2929070;2929448;2929605;2930608;2930831	2929009;2929320;2929553;2930550;2930775;2933581	+;+;+;+;+;+	4603	9	32	33	0	13	14	682	347	5	1	6	30	15	158	17	16
PTI98_005393	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2933555;2933811;2934609;2935197;2936416;2936716	2933762;2934559;2935118;2936259;2936655;2936894	-;-;-;-;-;-	2949	0	42	20	0	18	44	354	147	0	0	25	7	43	90	31	9
PTI98_005394	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2936944;2937507;2937845;2937983;2938105;2938201;2938407;2938496;2938626;2938856;2938981;2939366;2939492;2939665;2939832;2940191;2940280	2937451;2937786;2937923;2938053;2938146;2938351;2938446;2938571;2938745;2938934;2939308;2939438;2939613;2939779;2940139;2940224;2940397	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2544	0	4	0	0	3	0	91	59	2	0	4	2	10	64	14	4
PTI98_005395	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2940689;2940780;2940939;2941108;2941234;2941319;2941406;2941462;2941543;2941677;2941752;2941931;2942200;2942329;2942555	2940712;2940873;2941054;2941179;2941269;2941351;2941412;2941488;2941599;2941683;2941884;2942106;2942273;2942479;2943099	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1552	1	6	1	0	11	10	81	56	0	0	17	9	3	42	3	0
PTI98_005396	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2943079;2943883;2944406;2946038;2948062	2943313;2944353;2945986;2948008;2948201	-;-;-;-;-	4398	4	20	12	1	16	2	391	552	2	0	1	14	28	123	79	7
PTI98_005397	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2951101;2952601;2952904;2953120;2953380	2952481;2952847;2952951;2953214;2953633	-;-;-;-;-	2025	13	19	36	23	12	17	934	358	1	0	21	67	39	269	43	19
PTI98_005398	CM057207.1;CM057207.1;CM057207.1;CM057207.1	2953640;2953966;2954335;2954899	2953912;2954280;2954837;2955047	+;+;+;+	1240	0	1	1	0	0	9	80	16	3	0	1	0	2	7	0	0
PTI98_005399	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2955097;2955387;2955574;2955697;2955798;2956055;2956171;2956328;2956553;2956652;2956798;2956952	2955336;2955466;2955634;2955743;2956002;2956107;2956266;2956478;2956585;2956735;2956877;2957273	+;+;+;+;+;+;+;+;+;+;+;+	1452	0	1	0	0	0	0	17	3	0	0	0	0	0	0	0	0
PTI98_005400	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2957323;2957431;2957528;2957753;2958160	2957381;2957464;2957697;2958106;2958510	+;+;+;+;+	968	0	0	0	0	0	0	1	4	0	0	0	0	0	8	2	0
PTI98_005401	CM057207.1;CM057207.1	2958560;2959144	2959088;2959235	+;+	621	0	0	0	0	0	0	5	4	0	0	0	0	0	1	0	0
PTI98_005402	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2959236;2959366;2959639;2959781;2959897;2960012;2960295;2960433;2960596;2960685;2960852	2959316;2959576;2959720;2959836;2959949;2960227;2960382;2960546;2960634;2960796;2960921	-;-;-;-;-;-;-;-;-;-;-	1122	0	9	10	0	12	0	92	49	0	0	0	0	9	28	7	1
PTI98_005403	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2961192;2961711;2961873;2962278;2962393;2963913;2964002;2964210;2964389;2964662	2961658;2961822;2962218;2962345;2963854;2963945;2964159;2964321;2964606;2965144	+;+;+;+;+;+;+;+;+;+	3459	0	0	2	0	0	2	123	24	3	0	0	0	0	35	19	2
PTI98_005404	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2965194;2965308;2965689;2965911;2965973;2966165;2966573;2966719	2965249;2965630;2965852;2965922;2966100;2966514;2966665;2969054	+;+;+;+;+;+;+;+	3462	7	1	21	0	4	13	208	209	4	0	1	35	2	109	34	17
PTI98_005405	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2967391;2969199;2969481;2969816;2970397;2970477;2971083;2971381;2971632;2972300;2972472;2972612	2969145;2969427;2969766;2970344;2970423;2971030;2971331;2971583;2972245;2972419;2972557;2972940	-;-;-;-;-;-;-;-;-;-;-;-	4981	0	0	1	0	0	4	65	38	0	0	1	4	1	15	15	0
PTI98_005406	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2973595;2973791;2973948;2974274;2974547;2975143;2975426	2973733;2973901;2974223;2974440;2975093;2975376;2977362	+;+;+;+;+;+;+	3411	0	12	5	0	5	1	215	93	0	0	4	4	0	101	6	1
PTI98_005407	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2977412;2977573;2977861;2978142;2978317	2977519;2977808;2978037;2978262;2978607	+;+;+;+;+	933	1	2	14	0	18	7	1531	24	1	0	10	4	4	14	20	0
PTI98_005408	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2978312;2978657;2978879;2979016;2979158;2979260;2979470;2979626;2979749;2980028;2980131;2980292	2978577;2978814;2978958;2979099;2979190;2979410;2979565;2979678;2979965;2980071;2980226;2980333	-;-;-;-;-;-;-;-;-;-;-;-	1320	0	1	0	0	4	4	98	29	1	0	0	0	0	2	1	0
PTI98_005409	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2981751;2981820;2982132;2982291;2982399;2982569;2982647	2981765;2982067;2982238;2982340;2982520;2982590;2982898	+;+;+;+;+;+;+	816	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	2
PTI98_005410	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2982738;2983195;2984043;2984361;2984447;2984902	2983135;2983992;2984302;2984389;2984849;2985494	-;-;-;-;-;-	2481	0	1	5	0	0	4	35	12	2	0	0	0	0	8	0	0
PTI98_005411	CM057207.1;CM057207.1;CM057207.1	2985770;2986132;2986352	2986069;2986304;2986610	+;+;+	732	0	1	0	0	0	0	4	19	0	0	0	0	0	1	2	0
PTI98_005412	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2986660;2987302;2987642;2987759;2987847;2988157	2987243;2987585;2987709;2987787;2988106;2989023	+;+;+;+;+;+	2092	0	0	0	0	0	0	46	2	0	0	0	0	0	0	0	0
PTI98_005413	CM057207.1;CM057207.1;CM057207.1;CM057207.1	2989038;2989191;2989360;2990146	2989137;2989305;2990084;2991301	+;+;+;+	2096	0	8	0	0	1	0	45	35	0	0	8	0	0	11	11	2
PTI98_005414	CM057207.1;CM057207.1;CM057207.1;CM057207.1	2990134;2991351;2991651;2992128	2991296;2991601;2992079;2992755	-;-;-;-	2471	0	13	21	8	0	20	315	204	11	0	4	0	17	43	18	0
PTI98_005415	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2992805;2993720;2994396;2994582;2994915;2994994;2995163;2995423	2993670;2994343;2994526;2994600;2994941;2995109;2995366;2995577	-;-;-;-;-;-;-;-	2142	2	20	6	5	11	16	362	161	20	0	7	5	7	112	39	6
PTI98_005416	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	2995754;2996107;2996327;2996499;2996880;2997029;2997202;2998283;2998475;2998705;2998923;2999141	2996059;2996278;2996446;2996692;2996976;2997106;2998226;2998427;2998648;2998874;2999086;3000677	+;+;+;+;+;+;+;+;+;+;+;+	4182	0	9	6	0	8	0	125	157	0	0	12	11	4	61	12	3
PTI98_005417	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	3001961;3002609;3002791;3002899;3003013	3002534;3002729;3002850;3002912;3003052	-;-;-;-;-	809	0	0	0	0	0	0	19	9	0	0	0	0	1	7	1	0
PTI98_005418	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	3003308;3003308;3003496;3003496;3003598;3003598;3003723;3003723;3004091;3004091;3004486	3003434;3003434;3003532;3003532;3003664;3003664;3004029;3004029;3004864;3004434;3004864	+;+;+;+;+;+;+;+;+;+;+	1312	111	300	382	14	451	537	9387	3197	317	6	314	466	762	1463	696	105
PTI98_005419	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	3004893;3005233;3005468;3006608;3006810;3007207;3007515;3008072;3008337	3005135;3005404;3006547;3006757;3007154;3007459;3008009;3008282;3009098	+;+;+;+;+;+;+;+;+	3711	0	2	8	1	19	1	79	142	5	0	1	1	14	57	23	0
PTI98_005420	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	3009148;3009814;3010068;3010479;3010634;3010754;3011157;3011387;3011467;3011771;3011988;3014433	3009765;3010014;3010419;3010570;3010703;3011105;3011337;3011414;3011714;3011934;3014383;3015886	+;+;+;+;+;+;+;+;+;+;+;+	6156	8	6	30	0	9	7	176	184	0	0	0	4	7	46	13	1
PTI98_005421	CM057207.1;CM057207.1	3015936;3017077	3017014;3017418	+;+	1421	0	0	0	0	4	0	6	5	0	0	0	1	0	0	0	0
PTI98_005422	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	3017468;3018933;3019166;3019564;3019639;3019923	3018877;3019115;3019510;3019587;3019863;3020015	+;+;+;+;+;+	2280	0	1	7	0	0	0	106	67	0	0	0	6	15	43	14	0
PTI98_005423	CM057207.1;CM057207.1;CM057207.1	3020055;3020282;3020461	3020234;3020407;3021277	+;+;+	1123	0	0	0	0	0	0	4	1	0	0	0	0	5	0	0	0
PTI98_005424	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	3021078;3021078;3021327;3021327;3021523;3021523;3021616;3021616;3021864;3021864;3022119	3021278;3021278;3021470;3021470;3021564;3021564;3021812;3021812;3022332;3022049;3022332	+;+;+;+;+;+;+;+;+;+;+	1053	0	0	4	1	0	5	13	22	0	0	1	2	4	4	4	0
PTI98_005425	CM057207.1	3022382	3022488	+	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTI98_005426	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	3022516;3022516;3022898;3023102;3023102;3023632;3023632	3022847;3023049;3023049;3023578;3023578;3023640;3023640	-;-;-;-;-;-;-	1020	0	0	0	0	0	0	29	14	0	0	0	7	0	22	1	0
PTI98_005427	CM057207.1	3023690	3024253	-	564	0	0	0	0	0	0	9	0	0	0	0	0	0	1	0	0
PTI98_005428	CM057207.1;CM057207.1;CM057207.1	3024303;3024604;3025728	3024551;3025673;3025736	-;-;-	1328	0	1	0	0	0	2	26	22	0	0	0	1	0	2	4	0
PTI98_005429	CM057207.1;CM057207.1;CM057207.1;CM057207.1;CM057207.1	3025786;3026378;3026463;3026669;3027201	3026015;3026412;3026608;3027145;3027215	-;-;-;-;-	903	0	0	1	0	0	2	0	5	0	4	0	0	0	1	0	0
PTI98_005430	CM057207.1;CM057207.1;CM057207.1	3027265;3029552;3029722	3029500;3029665;3029868	-;-;-	2497	0	5	3	0	7	6	67	59	0	0	1	20	6	45	5	0
PTI98_005431	CM057207.1;CM057207.1;CM057207.1;CM057207.1	3030148;3030659;3032045;3032657	3030609;3031993;3032601;3033247	+;+;+;+	2945	12	2	13	0	8	6	154	115	0	0	0	2	1	47	8	1
PTI98_005432	CM057207.1;CM057207.1;CM057207.1;CM057207.1	3033297;3033510;3033774;3033990	3033443;3033723;3033929;3034932	+;+;+;+	1460	5	3	9	4	0	0	38	14	2	0	1	4	8	9	2	0
